iid,gender,age,ageQuartile,race,white,field,discipline,income,incomeQuartiles,from,fromRegion,fromUSA,tot_rounds,round_num,pid,age_partner,race_partner,same_race,request,request_partner,match,like,prob_yes,like_partner,prob_yes_partner,attractive,sincere,intelligence,fun,ambitious,shared_interests,attractive_partner,sincere_partner,intelligence_partner,fun_partner,ambitious_partner,shared_interests_partner,attractive_self,sincere_self,intelligence_self,fun_self,ambitious_self,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,sports_num,tvsports_num,exercise_num,dining_num,museums_num,art_num,hiking_num,gaming_num,clubbing_num,reading_num,tv_num,theater_num,movies_num,concerts_num,music_num,shopping_num,yoga_num
119,f,19,youngest,LatinoOrHispanicAmerican,N,Polish,humanities,,,Puerto Rico,NorthAmerica,Y,10,4,125,21,WhiteOrCaucasianAmerican,n,y,y,y,7,8,7,8,6,8,8,9,8,6,8,8,6,6,6,7,8,10,10,10,10,moderate,moderate,high,high,high,high,moderate,high,high,high,moderate,high,high,high,high,moderate,high,8,5,8,9,9,9,5,8,10,9,5,10,9,10,10,7,8
119,f,19,youngest,LatinoOrHispanicAmerican,N,Polish,humanities,,,Puerto Rico,NorthAmerica,Y,10,5,126,22,WhiteOrCaucasianAmerican,n,n,y,n,4,7,7,7,5,4,8,7,6,,6,9,8,9,7,7,8,10,10,10,10,moderate,moderate,high,high,high,high,moderate,high,high,high,moderate,high,high,high,high,moderate,high,8,5,8,9,9,9,5,8,10,9,5,10,9,10,10,7,8
119,f,19,youngest,LatinoOrHispanicAmerican,N,Polish,humanities,,,Puerto Rico,NorthAmerica,Y,10,6,127,22,WhiteOrCaucasianAmerican,n,y,y,y,8,9,8,7,8,10,9,10,8,7,9,8,8,6,7,3,8,10,10,10,10,moderate,moderate,high,high,high,high,moderate,high,high,high,moderate,high,high,high,high,moderate,high,8,5,8,9,9,9,5,8,10,9,5,10,9,10,10,7,8
119,f,19,youngest,LatinoOrHispanicAmerican,N,Polish,humanities,,,Puerto Rico,NorthAmerica,Y,10,7,128,21,WhiteOrCaucasianAmerican,n,y,y,y,5,7,8,7,5,7,,,,,9,8,9,7,8,8,8,10,10,10,10,moderate,moderate,high,high,high,high,moderate,high,high,high,moderate,high,high,high,high,moderate,high,8,5,8,9,9,9,5,8,10,9,5,10,9,10,10,7,8
119,f,19,youngest,LatinoOrHispanicAmerican,N,Polish,humanities,,,Puerto Rico,NorthAmerica,Y,10,8,129,,WhiteOrCaucasianAmerican,n,y,y,y,8,10,10,8,7,9,9,,0,6,10,10,10,10,9,,8,10,10,10,10,moderate,moderate,high,high,high,high,moderate,high,high,high,moderate,high,high,high,high,moderate,high,8,5,8,9,9,9,5,8,10,9,5,10,9,10,10,7,8
119,f,19,youngest,LatinoOrHispanicAmerican,N,Polish,humanities,,,Puerto Rico,NorthAmerica,Y,10,9,130,20,AsianOrAsianAmericanOrPacificIslander,n,y,y,y,8,7,8,3,6,9,8,9,7,,7,6,6,6,6,6,8,10,10,10,10,moderate,moderate,high,high,high,high,moderate,high,high,high,moderate,high,high,high,high,moderate,high,8,5,8,9,9,9,5,8,10,9,5,10,9,10,10,7,8
119,f,19,youngest,LatinoOrHispanicAmerican,N,Polish,humanities,,,Puerto Rico,NorthAmerica,Y,10,10,131,19,AsianOrAsianAmericanOrPacificIslander,n,n,n,n,3,7,6,1,2,7,6,2,,1,6,6,6,6,6,6,8,10,10,10,10,moderate,moderate,high,high,high,high,moderate,high,high,high,moderate,high,high,high,high,moderate,high,8,5,8,9,9,9,5,8,10,9,5,10,9,10,10,7,8
120,f,20,youngest,LatinoOrHispanicAmerican,N,English,humanities,42390,low,New York,NorthAmerica,Y,10,1,122,22,Other,n,y,y,y,6,8,8,9,7,8,7,8,8,5,6,7,7,7,7,7,6,8,8,8,9,moderate,moderate,low,moderate,moderate,moderate,low,low,moderate,high,moderate,high,high,moderate,moderate,low,moderate,5,4,4,8,7,5,3,1,5,10,6,10,9,6,8,3,5
120,f,20,youngest,LatinoOrHispanicAmerican,N,English,humanities,42390,low,New York,NorthAmerica,Y,10,2,123,18,AsianOrAsianAmericanOrPacificIslander,n,n,n,n,4,6,5,8,5,8,6,2,2,2,9,6,8,5,7,4,6,8,8,8,9,moderate,moderate,low,moderate,moderate,moderate,low,low,moderate,high,moderate,high,high,moderate,moderate,low,moderate,5,4,4,8,7,5,3,1,5,10,6,10,9,6,8,3,5
120,f,20,youngest,LatinoOrHispanicAmerican,N,English,humanities,42390,low,New York,NorthAmerica,Y,10,3,124,22,AsianOrAsianAmericanOrPacificIslander,n,n,n,n,1,8,8,8,2,1,4,1,6,0,7,5,6,6,8,7,6,8,8,8,9,moderate,moderate,low,moderate,moderate,moderate,low,low,moderate,high,moderate,high,high,moderate,moderate,low,moderate,5,4,4,8,7,5,3,1,5,10,6,10,9,6,8,3,5
120,f,20,youngest,LatinoOrHispanicAmerican,N,English,humanities,42390,low,New York,NorthAmerica,Y,10,4,125,21,WhiteOrCaucasianAmerican,n,y,y,y,5,7,7,7,6,8,8,6,8,5,9,8,7,8,7,7,6,8,8,8,9,moderate,moderate,low,moderate,moderate,moderate,low,low,moderate,high,moderate,high,high,moderate,moderate,low,moderate,5,4,4,8,7,5,3,1,5,10,6,10,9,6,8,3,5
120,f,20,youngest,LatinoOrHispanicAmerican,N,English,humanities,42390,low,New York,NorthAmerica,Y,10,5,126,22,WhiteOrCaucasianAmerican,n,n,y,n,7,8,7,7,8,10,8,7,8,6,7,7,7,7,6,8,6,8,8,8,9,moderate,moderate,low,moderate,moderate,moderate,low,low,moderate,high,moderate,high,high,moderate,moderate,low,moderate,5,4,4,8,7,5,3,1,5,10,6,10,9,6,8,3,5
120,f,20,youngest,LatinoOrHispanicAmerican,N,English,humanities,42390,low,New York,NorthAmerica,Y,10,6,127,22,WhiteOrCaucasianAmerican,n,n,y,n,2,7,7,10,9,4,5,2,2,1,8,5,7,8,5,6,6,8,8,8,9,moderate,moderate,low,moderate,moderate,moderate,low,low,moderate,high,moderate,high,high,moderate,moderate,low,moderate,5,4,4,8,7,5,3,1,5,10,6,10,9,6,8,3,5
120,f,20,youngest,LatinoOrHispanicAmerican,N,English,humanities,42390,low,New York,NorthAmerica,Y,10,7,128,21,WhiteOrCaucasianAmerican,n,y,y,y,6,5,8,8,8,7,8,6,5,2,8,8,10,10,8,7,6,8,8,8,9,moderate,moderate,low,moderate,moderate,moderate,low,low,moderate,high,moderate,high,high,moderate,moderate,low,moderate,5,4,4,8,7,5,3,1,5,10,6,10,9,6,8,3,5
120,f,20,youngest,LatinoOrHispanicAmerican,N,English,humanities,42390,low,New York,NorthAmerica,Y,10,8,129,,WhiteOrCaucasianAmerican,n,n,y,n,4,8,8,8,5,7,2,2,4,2,9,8,8,10,9,8,6,8,8,8,9,moderate,moderate,low,moderate,moderate,moderate,low,low,moderate,high,moderate,high,high,moderate,moderate,low,moderate,5,4,4,8,7,5,3,1,5,10,6,10,9,6,8,3,5
120,f,20,youngest,LatinoOrHispanicAmerican,N,English,humanities,42390,low,New York,NorthAmerica,Y,10,9,130,20,AsianOrAsianAmericanOrPacificIslander,n,y,y,y,9,5,9,5,9,9,9,8,10,2,9,6,8,6,6,6,6,8,8,8,9,moderate,moderate,low,moderate,moderate,moderate,low,low,moderate,high,moderate,high,high,moderate,moderate,low,moderate,5,4,4,8,7,5,3,1,5,10,6,10,9,6,8,3,5
120,f,20,youngest,LatinoOrHispanicAmerican,N,English,humanities,42390,low,New York,NorthAmerica,Y,10,10,131,19,AsianOrAsianAmericanOrPacificIslander,n,n,n,n,5,5,5,1,7,8,6,5,7,2,6,6,7,6,6,2,6,8,8,8,9,moderate,moderate,low,moderate,moderate,moderate,low,low,moderate,high,moderate,high,high,moderate,moderate,low,moderate,5,4,4,8,7,5,3,1,5,10,6,10,9,6,8,3,5
121,f,21,youngest,WhiteOrCaucasianAmerican,Y,Psychology,socialscience,43636,high,Tennessee,NorthAmerica,Y,10,1,122,22,Other,n,y,n,n,9,1,7,7,8,10,10,7,7,8,6,9,8,7,6,6,2,9,7,9,9,low,moderate,moderate,high,moderate,high,moderate,moderate,moderate,moderate,high,high,high,high,high,high,moderate,2,2,6,10,6,10,6,4,7,7,8,10,10,10,10,10,4
121,f,21,youngest,WhiteOrCaucasianAmerican,Y,Psychology,socialscience,43636,high,Tennessee,NorthAmerica,Y,10,2,123,18,AsianOrAsianAmericanOrPacificIslander,n,y,n,n,9,1,3,1,9,10,7,5,10,9,5,4,5,4,5,4,2,9,7,9,9,low,moderate,moderate,high,moderate,high,moderate,moderate,moderate,moderate,high,high,high,high,high,high,moderate,2,2,6,10,6,10,6,4,7,7,8,10,10,10,10,10,4
121,f,21,youngest,WhiteOrCaucasianAmerican,Y,Psychology,socialscience,43636,high,Tennessee,NorthAmerica,Y,10,3,124,22,AsianOrAsianAmericanOrPacificIslander,n,n,y,n,5,10,7,7,4,6,7,6,6,1,2,7,9,6,7,7,2,9,7,9,9,low,moderate,moderate,high,moderate,high,moderate,moderate,moderate,moderate,high,high,high,high,high,high,moderate,2,2,6,10,6,10,6,4,7,7,8,10,10,10,10,10,4
121,f,21,youngest,WhiteOrCaucasianAmerican,Y,Psychology,socialscience,43636,high,Tennessee,NorthAmerica,Y,10,4,125,21,WhiteOrCaucasianAmerican,y,y,n,n,8,1,3,5,6,10,10,8,8,4,4,6,6,5,4,2,2,9,7,9,9,low,moderate,moderate,high,moderate,high,moderate,moderate,moderate,moderate,high,high,high,high,high,high,moderate,2,2,6,10,6,10,6,4,7,7,8,10,10,10,10,10,4
121,f,21,youngest,WhiteOrCaucasianAmerican,Y,Psychology,socialscience,43636,high,Tennessee,NorthAmerica,Y,10,5,126,22,WhiteOrCaucasianAmerican,y,y,n,n,9,1,5,7,8,7,10,7,10,9,4,8,7,6,6,5,2,9,7,9,9,low,moderate,moderate,high,moderate,high,moderate,moderate,moderate,moderate,high,high,high,high,high,high,moderate,2,2,6,10,6,10,6,4,7,7,8,10,10,10,10,10,4
121,f,21,youngest,WhiteOrCaucasianAmerican,Y,Psychology,socialscience,43636,high,Tennessee,NorthAmerica,Y,10,6,127,22,WhiteOrCaucasianAmerican,y,n,n,n,1,1,4,7,4,4,2,1,1,1,5,8,7,0,5,0,2,9,7,9,9,low,moderate,moderate,high,moderate,high,moderate,moderate,moderate,moderate,high,high,high,high,high,high,moderate,2,2,6,10,6,10,6,4,7,7,8,10,10,10,10,10,4
121,f,21,youngest,WhiteOrCaucasianAmerican,Y,Psychology,socialscience,43636,high,Tennessee,NorthAmerica,Y,10,7,128,21,WhiteOrCaucasianAmerican,y,y,n,n,9,1,5,8,9,10,10,5,7,4,6,9,7,7,8,7,2,9,7,9,9,low,moderate,moderate,high,moderate,high,moderate,moderate,moderate,moderate,high,high,high,high,high,high,moderate,2,2,6,10,6,10,6,4,7,7,8,10,10,10,10,10,4
121,f,21,youngest,WhiteOrCaucasianAmerican,Y,Psychology,socialscience,43636,high,Tennessee,NorthAmerica,Y,10,8,129,,WhiteOrCaucasianAmerican,y,n,y,n,7,1,7,7,7,6,7,8,10,7,7,8,10,6,5,6,2,9,7,9,9,low,moderate,moderate,high,moderate,high,moderate,moderate,moderate,moderate,high,high,high,high,high,high,moderate,2,2,6,10,6,10,6,4,7,7,8,10,10,10,10,10,4
121,f,21,youngest,WhiteOrCaucasianAmerican,Y,Psychology,socialscience,43636,high,Tennessee,NorthAmerica,Y,10,9,130,20,AsianOrAsianAmericanOrPacificIslander,n,y,n,n,7,1,2,3,6,10,5,2,2,4,2,1,3,1,1,1,2,9,7,9,9,low,moderate,moderate,high,moderate,high,moderate,moderate,moderate,moderate,high,high,high,high,high,high,moderate,2,2,6,10,6,10,6,4,7,7,8,10,10,10,10,10,4
121,f,21,youngest,WhiteOrCaucasianAmerican,Y,Psychology,socialscience,43636,high,Tennessee,NorthAmerica,Y,10,10,131,19,AsianOrAsianAmericanOrPacificIslander,n,y,n,n,9,1,2,,7,10,10,8,10,1,7,5,10,6,7,2,2,9,7,9,9,low,moderate,moderate,high,moderate,high,moderate,moderate,moderate,moderate,high,high,high,high,high,high,moderate,2,2,6,10,6,10,6,4,7,7,8,10,10,10,10,10,4
122,m,22,youngest,Other,N,Law,law,57887,highest,New York,NorthAmerica,Y,10,1,112,20,Other,y,y,y,y,9,7,8,8,9,9,9,9,9,9,7,7,7,9,7,8,7,10,8,8,8,moderate,high,moderate,high,moderate,moderate,moderate,high,moderate,low,high,moderate,moderate,high,moderate,moderate,moderate,7,9,7,9,7,6,5,6,6,6,8,7,8,8,8,5,4
122,m,22,youngest,Other,N,Law,law,57887,highest,New York,NorthAmerica,Y,10,2,113,21,WhiteOrCaucasianAmerican,n,n,y,n,10,1,8,1,10,10,10,10,10,10,8,10,9,10,5,5,7,10,8,8,8,moderate,high,moderate,high,moderate,moderate,moderate,high,moderate,low,high,moderate,moderate,high,moderate,moderate,moderate,7,9,7,9,7,6,5,6,6,6,8,7,8,8,8,5,4
122,m,22,youngest,Other,N,Law,law,57887,highest,New York,NorthAmerica,Y,10,3,114,20,BlackOrAfricanAmerican,n,n,y,n,8,4,6,6,6,10,7,7,7,7,7,6,6,7,4,4,7,10,8,8,8,moderate,high,moderate,high,moderate,moderate,moderate,high,moderate,low,high,moderate,moderate,high,moderate,moderate,moderate,7,9,7,9,7,6,5,6,6,6,8,7,8,8,8,5,4
122,m,22,youngest,Other,N,Law,law,57887,highest,New York,NorthAmerica,Y,10,4,115,21,WhiteOrCaucasianAmerican,n,n,n,n,10,1,10,1,10,10,10,10,10,10,10,10,10,10,10,10,7,10,8,8,8,moderate,high,moderate,high,moderate,moderate,moderate,high,moderate,low,high,moderate,moderate,high,moderate,moderate,moderate,7,9,7,9,7,6,5,6,6,6,8,7,8,8,8,5,4
122,m,22,youngest,Other,N,Law,law,57887,highest,New York,NorthAmerica,Y,10,5,116,21,WhiteOrCaucasianAmerican,n,y,y,y,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,7,10,8,8,8,moderate,high,moderate,high,moderate,moderate,moderate,high,moderate,low,high,moderate,moderate,high,moderate,moderate,moderate,7,9,7,9,7,6,5,6,6,6,8,7,8,8,8,5,4
122,m,22,youngest,Other,N,Law,law,57887,highest,New York,NorthAmerica,Y,10,6,117,21,WhiteOrCaucasianAmerican,n,n,y,n,10,1,8,1,10,10,10,10,10,10,10,10,10,10,10,10,7,10,8,8,8,moderate,high,moderate,high,moderate,moderate,moderate,high,moderate,low,high,moderate,moderate,high,moderate,moderate,moderate,7,9,7,9,7,6,5,6,6,6,8,7,8,8,8,5,4
122,m,22,youngest,Other,N,Law,law,57887,highest,New York,NorthAmerica,Y,10,10,119,19,LatinoOrHispanicAmerican,n,y,n,n,8,6,5,7,9,9,8,7,8,7,3,8,5,5,5,,7,10,8,8,8,moderate,high,moderate,high,moderate,moderate,moderate,high,moderate,low,high,moderate,moderate,high,moderate,moderate,moderate,7,9,7,9,7,6,5,6,6,6,8,7,8,8,8,5,4
122,m,22,youngest,Other,N,Law,law,57887,highest,New York,NorthAmerica,Y,10,11,120,20,LatinoOrHispanicAmerican,n,y,y,y,8,9,6,8,6,7,7,7,7,7,7,8,7,8,8,5,7,10,8,8,8,moderate,high,moderate,high,moderate,moderate,moderate,high,moderate,low,high,moderate,moderate,high,moderate,moderate,moderate,7,9,7,9,7,6,5,6,6,6,8,7,8,8,8,5,4
122,m,22,youngest,Other,N,Law,law,57887,highest,New York,NorthAmerica,Y,10,12,121,21,WhiteOrCaucasianAmerican,n,n,y,n,7,7,9,1,6,9,8,7,6,6,8,10,10,7,7,8,7,10,8,8,8,moderate,high,moderate,high,moderate,moderate,moderate,high,moderate,low,high,moderate,moderate,high,moderate,moderate,moderate,7,9,7,9,7,6,5,6,6,6,8,7,8,8,8,5,4
122,m,22,youngest,Other,N,Law,law,57887,highest,New York,NorthAmerica,Y,10,7,,,Other,n,n,n,n,8,4,,,6,10,8,8,8,8,,,,,,,7,10,8,8,8,moderate,high,moderate,high,moderate,moderate,moderate,high,moderate,low,high,moderate,moderate,high,moderate,moderate,moderate,7,9,7,9,7,6,5,6,6,6,8,7,8,8,8,5,4
123,m,18,youngest,AsianOrAsianAmericanOrPacificIslander,N,Engineering,science,30768,lowest,Louisiana,NorthAmerica,Y,10,1,112,20,Other,n,y,n,n,8,2,4,5,9,7,7,6,4,5,4,8,7,4,9,3,8,7,7,7,8,high,high,high,moderate,low,low,moderate,moderate,moderate,low,high,low,moderate,moderate,moderate,moderate,moderate,9,9,8,8,3,2,5,5,6,2,7,2,7,7,7,7,5
123,m,18,youngest,AsianOrAsianAmericanOrPacificIslander,N,Engineering,science,30768,lowest,Louisiana,NorthAmerica,Y,10,2,113,21,WhiteOrCaucasianAmerican,n,n,n,n,4,2,4,6,6,5,5,4,4,5,5,9,6,5,5,2,8,7,7,7,8,high,high,high,moderate,low,low,moderate,moderate,moderate,low,high,low,moderate,moderate,moderate,moderate,moderate,9,9,8,8,3,2,5,5,6,2,7,2,7,7,7,7,5
123,m,18,youngest,AsianOrAsianAmericanOrPacificIslander,N,Engineering,science,30768,lowest,Louisiana,NorthAmerica,Y,10,3,114,20,BlackOrAfricanAmerican,n,n,y,n,4,1,7,7,4,6,6,5,4,5,8,7,6,6,5,4,8,7,7,7,8,high,high,high,moderate,low,low,moderate,moderate,moderate,low,high,low,moderate,moderate,moderate,moderate,moderate,9,9,8,8,3,2,5,5,6,2,7,2,7,7,7,7,5
123,m,18,youngest,AsianOrAsianAmericanOrPacificIslander,N,Engineering,science,30768,lowest,Louisiana,NorthAmerica,Y,10,4,115,21,WhiteOrCaucasianAmerican,n,n,n,n,4,2,5,8,4,5,4,4,5,4,6,10,10,7,6,5,8,7,7,7,8,high,high,high,moderate,low,low,moderate,moderate,moderate,low,high,low,moderate,moderate,moderate,moderate,moderate,9,9,8,8,3,2,5,5,6,2,7,2,7,7,7,7,5
123,m,18,youngest,AsianOrAsianAmericanOrPacificIslander,N,Engineering,science,30768,lowest,Louisiana,NorthAmerica,Y,10,5,116,21,WhiteOrCaucasianAmerican,n,n,y,n,4,2,8,7,6,5,5,4,4,6,7,10,8,8,8,6,8,7,7,7,8,high,high,high,moderate,low,low,moderate,moderate,moderate,low,high,low,moderate,moderate,moderate,moderate,moderate,9,9,8,8,3,2,5,5,6,2,7,2,7,7,7,7,5
123,m,18,youngest,AsianOrAsianAmericanOrPacificIslander,N,Engineering,science,30768,lowest,Louisiana,NorthAmerica,Y,10,6,117,21,WhiteOrCaucasianAmerican,n,n,n,n,6,2,7,2,6,6,5,6,5,6,7,10,8,7,8,4,8,7,7,7,8,high,high,high,moderate,low,low,moderate,moderate,moderate,low,high,low,moderate,moderate,moderate,moderate,moderate,9,9,8,8,3,2,5,5,6,2,7,2,7,7,7,7,5
123,m,18,youngest,AsianOrAsianAmericanOrPacificIslander,N,Engineering,science,30768,lowest,Louisiana,NorthAmerica,Y,10,10,119,19,LatinoOrHispanicAmerican,n,n,y,n,5,2,5,7,6,4,5,6,7,7,,6,7,8,9,4,8,7,7,7,8,high,high,high,moderate,low,low,moderate,moderate,moderate,low,high,low,moderate,moderate,moderate,moderate,moderate,9,9,8,8,3,2,5,5,6,2,7,2,7,7,7,7,5
123,m,18,youngest,AsianOrAsianAmericanOrPacificIslander,N,Engineering,science,30768,lowest,Louisiana,NorthAmerica,Y,10,11,120,20,LatinoOrHispanicAmerican,n,n,n,n,5,8,4,6,9,6,8,5,7,4,5,8,6,2,2,2,8,7,7,7,8,high,high,high,moderate,low,low,moderate,moderate,moderate,low,high,low,moderate,moderate,moderate,moderate,moderate,9,9,8,8,3,2,5,5,6,2,7,2,7,7,7,7,5
123,m,18,youngest,AsianOrAsianAmericanOrPacificIslander,N,Engineering,science,30768,lowest,Louisiana,NorthAmerica,Y,10,12,121,21,WhiteOrCaucasianAmerican,n,n,y,n,3,1,9,1,5,4,5,4,5,4,9,10,7,5,10,9,8,7,7,7,8,high,high,high,moderate,low,low,moderate,moderate,moderate,low,high,low,moderate,moderate,moderate,moderate,moderate,9,9,8,8,3,2,5,5,6,2,7,2,7,7,7,7,5
123,m,18,youngest,AsianOrAsianAmericanOrPacificIslander,N,Engineering,science,30768,lowest,Louisiana,NorthAmerica,Y,10,7,,,Other,n,n,n,n,4,1,,,4,5,5,4,5,5,,,,,,,8,7,7,7,8,high,high,high,moderate,low,low,moderate,moderate,moderate,low,high,low,moderate,moderate,moderate,moderate,moderate,9,9,8,8,3,2,5,5,6,2,7,2,7,7,7,7,5
124,m,22,youngest,AsianOrAsianAmericanOrPacificIslander,N,Economics,socialscience,66699,highest,Maryland,NorthAmerica,Y,10,1,112,20,Other,n,y,n,n,6,6,1,2,6,7,7,4,4,5,5,1,6,2,8,1,8,8,10,10,10,moderate,moderate,high,high,moderate,high,moderate,moderate,high,moderate,moderate,high,high,high,moderate,high,high,5,5,8,10,8,8,6,5,8,8,6,9,9,9,8,8,7
124,m,22,youngest,AsianOrAsianAmericanOrPacificIslander,N,Economics,socialscience,66699,highest,Maryland,NorthAmerica,Y,10,2,113,21,WhiteOrCaucasianAmerican,n,y,n,n,8,8,1,4,7,6,7,5,5,8,5,9,8,1,10,1,8,8,10,10,10,moderate,moderate,high,high,moderate,high,moderate,moderate,high,moderate,moderate,high,high,high,moderate,high,high,5,5,8,10,8,8,6,5,8,8,6,9,9,9,8,8,7
124,m,22,youngest,AsianOrAsianAmericanOrPacificIslander,N,Economics,socialscience,66699,highest,Maryland,NorthAmerica,Y,10,3,114,20,BlackOrAfricanAmerican,n,y,n,n,7,2,2,2,5,6,8,7,7,7,4,3,4,2,9,3,8,8,10,10,10,moderate,moderate,high,high,moderate,high,moderate,moderate,high,moderate,moderate,high,high,high,moderate,high,high,5,5,8,10,8,8,6,5,8,8,6,9,9,9,8,8,7
124,m,22,youngest,AsianOrAsianAmericanOrPacificIslander,N,Economics,socialscience,66699,highest,Maryland,NorthAmerica,Y,10,4,115,21,WhiteOrCaucasianAmerican,n,y,n,n,6,6,2,6,6,2,4,4,4,6,2,10,10,2,10,2,8,8,10,10,10,moderate,moderate,high,high,moderate,high,moderate,moderate,high,moderate,moderate,high,high,high,moderate,high,high,5,5,8,10,8,8,6,5,8,8,6,9,9,9,8,8,7
124,m,22,youngest,AsianOrAsianAmericanOrPacificIslander,N,Economics,socialscience,66699,highest,Maryland,NorthAmerica,Y,10,5,116,21,WhiteOrCaucasianAmerican,n,y,n,n,7,7,3,5,5,4,3,2,5,4,4,4,8,2,10,0,8,8,10,10,10,moderate,moderate,high,high,moderate,high,moderate,moderate,high,moderate,moderate,high,high,high,moderate,high,high,5,5,8,10,8,8,6,5,8,8,6,9,9,9,8,8,7
124,m,22,youngest,AsianOrAsianAmericanOrPacificIslander,N,Economics,socialscience,66699,highest,Maryland,NorthAmerica,Y,10,6,117,21,WhiteOrCaucasianAmerican,n,y,n,n,7,8,2,1,8,7,6,5,5,5,4,8,7,5,9,3,8,8,10,10,10,moderate,moderate,high,high,moderate,high,moderate,moderate,high,moderate,moderate,high,high,high,moderate,high,high,5,5,8,10,8,8,6,5,8,8,6,9,9,9,8,8,7
124,m,22,youngest,AsianOrAsianAmericanOrPacificIslander,N,Economics,socialscience,66699,highest,Maryland,NorthAmerica,Y,10,10,119,19,LatinoOrHispanicAmerican,n,y,n,n,7,7,4,7,9,8,4,5,3,2,4,9,8,,8,,8,8,10,10,10,moderate,moderate,high,high,moderate,high,moderate,moderate,high,moderate,moderate,high,high,high,moderate,high,high,5,5,8,10,8,8,6,5,8,8,6,9,9,9,8,8,7
124,m,22,youngest,AsianOrAsianAmericanOrPacificIslander,N,Economics,socialscience,66699,highest,Maryland,NorthAmerica,Y,10,11,120,20,LatinoOrHispanicAmerican,n,n,n,n,8,8,1,8,7,5,6,6,8,7,2,1,4,1,6,0,8,8,10,10,10,moderate,moderate,high,high,moderate,high,moderate,moderate,high,moderate,moderate,high,high,high,moderate,high,high,5,5,8,10,8,8,6,5,8,8,6,9,9,9,8,8,7
124,m,22,youngest,AsianOrAsianAmericanOrPacificIslander,N,Economics,socialscience,66699,highest,Maryland,NorthAmerica,Y,10,12,121,21,WhiteOrCaucasianAmerican,n,y,n,n,7,7,5,10,2,7,9,6,7,7,4,6,7,6,6,1,8,8,10,10,10,moderate,moderate,high,high,moderate,high,moderate,moderate,high,moderate,moderate,high,high,high,moderate,high,high,5,5,8,10,8,8,6,5,8,8,6,9,9,9,8,8,7
124,m,22,youngest,AsianOrAsianAmericanOrPacificIslander,N,Economics,socialscience,66699,highest,Maryland,NorthAmerica,Y,10,7,,,Other,n,y,n,n,7,7,,,6,7,7,6,7,7,,,,,,,8,8,10,10,10,moderate,moderate,high,high,moderate,high,moderate,moderate,high,moderate,moderate,high,high,high,moderate,high,high,5,5,8,10,8,8,6,5,8,8,6,9,9,9,8,8,7
125,m,21,youngest,WhiteOrCaucasianAmerican,Y,Medicine,health,45360,high,New York,NorthAmerica,Y,10,1,112,20,Other,n,y,y,y,8,8,8,5,9,8,9,9,8,7,7,7,8,8,7,8,9,6,9,10,10,low,low,high,high,high,high,low,low,high,high,low,high,high,high,high,high,high,3,1,9,10,9,10,1,1,10,9,2,9,9,9,9,10,7
125,m,21,youngest,WhiteOrCaucasianAmerican,Y,Medicine,health,45360,high,New York,NorthAmerica,Y,10,2,113,21,WhiteOrCaucasianAmerican,y,y,y,y,7,5,9,2,8,8,7,7,7,6,10,9,10,10,10,7,9,6,9,10,10,low,low,high,high,high,high,low,low,high,high,low,high,high,high,high,high,high,3,1,9,10,9,10,1,1,10,9,2,9,9,9,9,10,7
125,m,21,youngest,WhiteOrCaucasianAmerican,Y,Medicine,health,45360,high,New York,NorthAmerica,Y,10,3,114,20,BlackOrAfricanAmerican,n,n,n,n,5,7,5,4,5,8,8,6,7,5,7,5,5,6,5,3,9,6,9,10,10,low,low,high,high,high,high,low,low,high,high,low,high,high,high,high,high,high,3,1,9,10,9,10,1,1,10,9,2,9,9,9,9,10,7
125,m,21,youngest,WhiteOrCaucasianAmerican,Y,Medicine,health,45360,high,New York,NorthAmerica,Y,10,4,115,21,WhiteOrCaucasianAmerican,y,y,y,y,10,10,10,10,10,10,9,10,9,10,10,10,10,10,10,10,9,6,9,10,10,low,low,high,high,high,high,low,low,high,high,low,high,high,high,high,high,high,3,1,9,10,9,10,1,1,10,9,2,9,9,9,9,10,7
125,m,21,youngest,WhiteOrCaucasianAmerican,Y,Medicine,health,45360,high,New York,NorthAmerica,Y,10,5,116,21,WhiteOrCaucasianAmerican,y,y,y,y,10,9,10,10,10,10,10,10,10,10,10,8,8,9,8,8,9,6,9,10,10,low,low,high,high,high,high,low,low,high,high,low,high,high,high,high,high,high,3,1,9,10,9,10,1,1,10,9,2,9,9,9,9,10,7
125,m,21,youngest,WhiteOrCaucasianAmerican,Y,Medicine,health,45360,high,New York,NorthAmerica,Y,10,6,117,21,WhiteOrCaucasianAmerican,y,y,y,y,10,9,10,9,10,5,6,10,10,10,10,10,10,10,10,10,9,6,9,10,10,low,low,high,high,high,high,low,low,high,high,low,high,high,high,high,high,high,3,1,9,10,9,10,1,1,10,9,2,9,9,9,9,10,7
125,m,21,youngest,WhiteOrCaucasianAmerican,Y,Medicine,health,45360,high,New York,NorthAmerica,Y,10,10,119,19,LatinoOrHispanicAmerican,n,y,y,y,7,8,7,8,8,8,6,6,6,7,6,8,8,9,8,6,9,6,9,10,10,low,low,high,high,high,high,low,low,high,high,low,high,high,high,high,high,high,3,1,9,10,9,10,1,1,10,9,2,9,9,9,9,10,7
